日期,代码,名称,行业,板块,开盘,收盘,最高,最低,成交量,成交额,涨跌幅,振幅,换手率,卖出日,5日后的实际涨跌幅,数据质量问题,是否硬异常,是否软异常
2025-06-10,002977,*ST天箭,军工电子Ⅱ,深市主板,38.94255168,37.70817632,39.05205272,37.14076184,10317575.0,392545327.4,-4.8958,4.82,15.4872,2025-06-17,0.0438225976768742,接近跌停极端行情,0,1
2025-06-10,603665,康隆达,服装家纺,沪市主板,27.66,24.58,27.7,24.58,7768700.0,199532925.0,-9.9963,11.42,4.8504,2025-06-17,-0.0113913751017086,接近跌停极端行情,0,1
2025-06-11,002759,天际股份,电池,深市主板,7.71,8.49,8.49,7.71,15869000.0,132555197.0,9.9741,10.1,3.167,2025-06-18,-0.0353356890459364,接近涨停极端行情,0,1
2025-06-11,002842,翔鹭钨业,小金属,深市主板,8.56,9.23,9.23,8.56,26858067.0,242405710.5,10.0119,7.99,10.0044,2025-06-18,-0.0920910075839652,接近涨停极端行情,0,1
2025-06-11,002940,昂利康,化学制药,深市主板,25.6384678,25.9666561,25.9666561,24.3456048,53854727.0,1393270618.66,9.9832,6.87,29.0674,2025-06-18,0.0723860589812332,接近涨停极端行情,0,1
2025-06-11,603722,阿科力,化学制品,沪市主板,39.71,42.82,42.82,39.71,3799310.0,158713922.65,9.9923,7.99,3.97,2025-06-18,0.0238206445586175,接近涨停极端行情,0,1
2025-06-12,002558,巨人网络,游戏Ⅱ,深市主板,17.2421488,18.66736688,18.66736688,16.9929848,106798576.0,1964876621.44,9.9824,9.86,5.52,2025-06-19,0.1313400961025095,接近涨停极端行情,0,1
2025-06-12,002902,铭普光磁,通信设备,深市主板,18.71,20.69,20.69,18.67,21432943.0,432502688.63,9.9947,10.74,12.0659,2025-06-19,-0.0343160947317545,接近涨停极端行情,0,1
2025-06-13,002190,成飞集成,汽车零部件,深市主板,34.15,36.72,36.72,32.81,90219829.0,3156077757.63,10.006,11.71,25.1498,2025-06-20,-0.0561002178649238,接近涨停极端行情,0,1
2025-06-13,002977,*ST天箭,军工电子Ⅱ,深市主板,38.83305064,41.0131168,41.809488,38.1262712,17288587.0,693492372.07,7.2079,9.63,25.951,2025-06-20,-0.0861650485436893,接近涨停极端行情,0,1
2025-06-13,003017,大洋生物,化学原料,深市主板,24.35398056,26.97076968,26.97076968,23.85837656,11417411.0,302836021.46,9.9838,12.69,16.5091,2025-06-20,0.0257258360896728,接近涨停极端行情,0,1
2025-06-13,601069,西部黄金,贵金属,沪市主板,20.55,21.43,21.43,20.55,49397786.0,1053513174.42,10.0103,4.52,7.222,2025-06-20,-0.0158656089594027,接近涨停极端行情,0,1
2025-06-16,002940,昂利康,化学制药,深市主板,25.9467659,28.8308449,28.8308449,25.5489619,28519035.0,784061023.52,10.019,12.52,15.3928,2025-06-23,0.1041738530527769,接近涨停极端行情,0,1
2025-06-16,003017,大洋生物,化学原料,深市主板,29.3397568,29.66685544,29.66685544,28.62608704,10539453.0,313145560.69,9.9963,3.86,15.2396,2025-06-23,-0.090878717006348,接近涨停极端行情,0,1
2025-06-17,002294,信立泰,化学制药,深市主板,52.33,48.5,53.0,48.5,17893495.0,894377944.96,-9.9517,8.35,1.6054,2025-06-24,-0.0144329896907217,接近跌停极端行情,0,1
2025-06-17,002899,英派斯,文娱用品,深市主板,22.77,23.0,23.0,22.35,11912507.0,273190196.0,9.9952,3.11,8.06,2025-06-24,-0.0269565217391304,接近涨停极端行情,0,1
2025-06-17,603322,超讯通信,通信服务,沪市主板,46.4,40.85,47.65,40.85,28276040.0,1240853511.92,-10.0022,14.98,17.9432,2025-06-24,-0.0367197062423501,接近跌停极端行情,0,1
2025-06-17,920199,倍益康,小家电,北交所,39.0,41.86,41.86,38.5,91575.0,373294325.52,30.0,10.43,24.62,2025-06-24,-0.1471571906354514,接近涨停极端行情,0,1
2025-06-18,002827,高争民爆,化学制品,深市主板,36.45792631,33.08459505,36.45792631,33.08459505,19503555.0,664698727.65,-9.9919,9.18,7.0665,2025-06-25,0.0374057315233786,接近跌停极端行情,0,1
2025-06-18,601606,长城军工,地面兵装Ⅱ,沪市主板,13.6,15.17,15.17,13.6,60315986.0,894497410.14,10.0073,11.39,8.3283,2025-06-25,0.4713249835201054,接近涨停极端行情,0,1
2025-06-18,603255,鼎际得,化学制品,沪市主板,26.0,28.64,28.64,25.9,4315800.0,119151152.0,9.9846,10.52,7.1129,2025-06-25,0.0907821229050278,接近涨停极端行情,0,1
2025-06-19,601606,长城军工,地面兵装Ⅱ,沪市主板,15.93,16.69,16.69,15.46,136086574.0,2192469753.82,10.0198,8.11,18.7906,2025-06-26,0.4709406830437386,接近涨停极端行情,0,1
2025-06-19,603685,晨丰科技,光学光电子,沪市主板,12.87,14.12,14.12,12.66,6356355.0,88083166.82,9.9688,11.37,4.7012,2025-06-26,-0.0099150141643058,接近涨停极端行情,0,1
2025-06-20,002940,昂利康,化学制药,深市主板,26.9213857,31.7646494,31.7646494,26.9213857,17405539.0,527747368.45,9.9862,16.77,9.3944,2025-06-27,0.0635566687539137,接近涨停极端行情,0,1
2025-06-20,601606,长城军工,地面兵装Ⅱ,沪市主板,16.71,18.36,18.36,16.5,112371882.0,1995074795.53,10.006,11.14,15.5161,2025-06-27,0.4384531590413945,接近涨停极端行情,0,1
2025-06-23,002977,*ST天箭,军工电子Ⅱ,深市主板,37.66835776,39.43032904,39.6194672,37.54890208,8493756.0,330609028.76,5.2058,5.52,12.7495,2025-06-30,0.0770896676240366,接近涨停极端行情,0,1
2025-06-23,601606,长城军工,地面兵装Ⅱ,沪市主板,18.92,20.2,20.2,18.92,66848827.0,1317730182.22,10.0218,6.97,9.2304,2025-06-30,0.4381188118811883,接近涨停极端行情,0,1
2025-06-24,002074,国轩高科,电池,深市主板,27.39198156,30.43221241,30.43221241,27.2125581,171152757.0,4969612079.01,10.018,11.64,9.9159,2025-07-01,0.0393056010481494,接近涨停极端行情,0,1
2025-06-24,002759,天际股份,电池,深市主板,8.76,9.45,9.45,8.76,48244430.0,445575098.5,10.0116,8.03,9.6282,2025-07-01,0.0370370370370372,接近涨停极端行情,0,1
2025-06-24,002921,联诚精密,汽车零部件,深市主板,13.46,14.7,14.7,13.34,6914371.0,100423566.8,10.0299,10.18,5.8543,2025-07-01,0.0272108843537415,接近涨停极端行情,0,1
2025-06-24,002976,瑞玛精密,汽车零部件,深市主板,25.79,26.39,26.39,25.5,3122773.0,82152214.67,10.0042,3.71,4.7883,2025-07-01,-0.0538082607048124,接近涨停极端行情,0,1
2025-06-24,603657,春光科技,家电零部件Ⅱ,沪市主板,33.55,36.4,36.4,33.22,4754140.0,169015434.6,10.003,9.61,3.5166,2025-07-01,-0.0774725274725275,接近涨停极端行情,0,1
2025-06-25,002759,天际股份,电池,深市主板,10.4,10.4,10.4,10.21,30317133.0,315169755.28,10.0529,2.01,6.0505,2025-07-02,-0.0817307692307691,接近涨停极端行情,0,1
2025-06-25,002921,联诚精密,汽车零部件,深市主板,16.17,16.17,16.17,15.72,12279036.0,197683774.0,10.0,3.06,10.3964,2025-07-02,-0.0661719233147806,接近涨停极端行情,0,1
2025-06-25,002976,瑞玛精密,汽车零部件,深市主板,29.03,29.03,29.03,28.18,10986479.0,317827189.77,10.0038,3.22,16.8462,2025-07-02,-0.1450223906303823,接近涨停极端行情,0,1
2025-06-25,601606,长城军工,地面兵装Ⅱ,沪市主板,19.74,22.32,22.32,19.74,125077777.0,2721773063.42,10.0049,12.72,17.2705,2025-07-02,0.3261648745519714,接近涨停极端行情,0,1
2025-06-25,603383,顶点软件,软件开发,沪市主板,38.051865,41.9714558,41.9714558,38.051865,15801276.0,644307493.08,10.013,10.27,7.7269,2025-07-02,-0.0398198625266651,接近涨停极端行情,0,1
2025-06-26,002759,天际股份,电池,深市主板,11.44,11.44,11.44,11.25,39262231.0,449116444.38,10.0,1.83,7.8356,2025-07-03,-0.173076923076923,接近涨停极端行情,0,1
2025-06-26,002976,瑞玛精密,汽车零部件,深市主板,28.0,26.13,28.8,26.13,20012879.0,534106657.34,-9.9897,9.2,30.687,2025-07-03,-0.042862610026789,接近跌停极端行情,0,1
2025-06-26,601606,长城军工,地面兵装Ⅱ,沪市主板,23.77,24.55,24.55,23.5,54582264.0,1319299455.8,9.991,4.7,7.5366,2025-07-03,0.2423625254582484,接近涨停极端行情,0,1
2025-06-26,605128,上海沿浦,汽车零部件,沪市主板,28.59,30.91,30.91,28.45,7682852.0,233086760.87,10.0,8.75,3.6388,2025-07-03,0.0045292785506307,接近涨停极端行情,0,1
2025-06-27,000062,深圳华强,其他电子Ⅱ,深市主板,24.55529004,27.02261502,27.02261502,24.4766502,61944015.0,1651528371.54,10.004,10.36,5.9281,2025-07-04,-0.0516551473263003,接近涨停极端行情,0,1
2025-06-27,002402,和而泰,家电零部件Ⅱ,深市主板,21.4,23.33,23.33,21.33,105416281.0,2391946147.38,9.9953,9.43,13.0743,2025-07-04,-0.0377196742391769,接近涨停极端行情,0,1
2025-06-27,002940,昂利康,化学制药,深市主板,30.730359,33.7835047,33.7835047,30.4220609,13101298.0,427603585.81,10.0065,10.95,7.0713,2025-07-04,0.2190167795113335,接近涨停极端行情,0,1
2025-06-27,605058,澳弘电子,元件,沪市主板,25.49,27.78,27.78,25.14,6172532.0,164466133.96,10.0198,10.46,4.3188,2025-07-04,0.0201583873290136,接近涨停极端行情,0,1
2025-06-30,002190,成飞集成,汽车零部件,深市主板,35.97,39.06,39.06,35.8,59436571.0,2278912834.94,9.9972,9.18,16.5686,2025-07-07,-0.0670762928827446,接近涨停极端行情,0,1
2025-06-30,002558,巨人网络,游戏Ⅱ,深市主板,21.7271008,23.4712488,23.4712488,21.3782712,84858759.0,1944258006.59,9.9953,9.81,4.386,2025-07-07,0.035244161358811,接近涨停极端行情,0,1
2025-06-30,002977,*ST天箭,军工电子Ⅱ,深市主板,40.26,42.47,42.58,39.93,12920998.0,540131403.73,6.2016,6.63,19.395,2025-07-07,-0.1492818460089474,接近涨停极端行情,0,1
2025-06-30,601606,长城军工,地面兵装Ⅱ,沪市主板,26.35,29.05,29.05,26.33,90285904.0,2563654864.54,9.9962,10.3,12.4665,2025-07-07,-0.0123924268502582,接近涨停极端行情,0,1
2025-06-30,603127,昭衍新药,医疗服务,沪市主板,19.13320545,21.01155669,21.01155669,18.90340716,45892315.0,936884976.15,9.9895,11.04,7.2789,2025-07-07,0.087018544935806,接近涨停极端行情,0,1
2025-06-30,603261,*ST立航,航空装备Ⅱ,沪市主板,19.98,20.46,20.46,19.98,1209800.0,24662063.0,4.9769,2.46,1.5609,2025-07-07,0.0469208211143694,接近涨停极端行情,0,1
2025-06-30,605058,澳弘电子,元件,沪市主板,29.72,30.56,30.56,29.21,4923533.0,147357846.93,10.0072,4.86,3.4449,2025-07-07,-0.087696335078534,接近涨停极端行情,0,1
2025-07-01,001388,信通电子,电网设备,深市主板,59.2629,62.6606396,69.14005,59.25302285,25255282.0,1611004104.87,286.3581,0.0,82.6073,2025-07-08,-0.2366015132408575,涨跌幅极端异常;接近涨停极端行情;换手率极端异常,0,1
2025-07-01,002801,微光股份,电机Ⅱ,深市主板,32.3654175,35.46253899,35.46253899,32.35545891,8575428.0,299137306.32,10.0093,9.64,7.4052,2025-07-08,-0.0494243190115135,接近涨停极端行情,0,1
2025-07-01,002940,昂利康,化学制药,深市主板,36.0310973,40.5958982,40.5958982,36.0211522,16130624.0,617725806.31,9.9973,12.4,8.7063,2025-07-08,-0.0214173411243799,接近涨停极端行情,0,1
2025-07-01,601606,长城军工,地面兵装Ⅱ,沪市主板,30.38,31.96,31.96,28.1,153524215.0,4693665494.11,10.0172,13.29,21.1983,2025-07-08,-0.0998122653316646,接近涨停极端行情,0,1
2025-07-02,001255,博菲电气,塑料,深市主板,32.44,35.16,35.16,31.84,10381390.0,356796361.59,10.0125,10.39,55.9463,2025-07-09,-0.071956769055745,接近涨停极端行情,0,1
2025-07-02,002940,昂利康,化学制药,深市主板,40.5660629,44.653499,44.653499,39.9594118,21213821.0,926681469.08,9.9951,11.56,11.4499,2025-07-09,-0.1145836970133068,接近涨停极端行情,0,1
2025-07-02,603280,南方路机,工程机械,沪市主板,25.66,27.76,27.76,25.19,15276528.0,417405481.03,9.9842,10.18,54.6729,2025-07-09,-0.0662824207492794,接近涨停极端行情,0,1
2025-07-07,002977,*ST天箭,军工电子Ⅱ,深市主板,35.6,36.13,36.73,35.6,10107171.0,364967736.97,-8.2296,2.87,15.1713,2025-07-14,0.0083033490174369,接近跌停极端行情,0,1
2025-07-08,002552,宝鼎科技,元件,深市主板,14.5986494,16.099999,16.099999,14.420858,19180504.0,303917010.2,9.9865,11.47,5.9895,2025-07-15,0.014723926380368,接近涨停极端行情,0,1
2025-07-08,603813,*ST原尚,物流,沪市主板,13.13,13.76,13.76,13.02,2194900.0,29803303.0,5.0382,5.65,2.4404,2025-07-15,0.0588662790697673,接近涨停极端行情,0,1
2025-07-09,605058,澳弘电子,元件,沪市主板,29.29,31.8,31.8,29.13,11096386.0,341992806.18,9.9965,9.24,7.7638,2025-07-16,-0.1242138364779874,接近涨停极端行情,0,1
2025-07-10,000935,四川双马,多元金融,深市主板,18.41,20.38,20.38,18.41,38208662.0,755985525.74,9.9838,10.63,5.0048,2025-07-17,-0.086359175662414,接近涨停极端行情,0,1
2025-07-10,603590,康辰药业,生物制品,沪市主板,38.29,40.68,40.68,38.29,7220359.0,292648724.36,10.0054,6.46,4.592,2025-07-17,0.2295968534906589,接近涨停极端行情,0,1
2025-07-14,000880,潍柴重机,汽车零部件,深市主板,25.14866485,26.8896716,26.8896716,25.14866485,22745022.0,844141261.04,10.0,7.12,14.0261,2025-07-21,0.2764270613107822,接近涨停极端行情,0,1
2025-07-14,002552,宝鼎科技,元件,深市主板,15.3592015,16.8012873,16.8012873,15.2703058,28837017.0,476083205.09,10.0259,10.03,9.005,2025-07-21,-0.0282186948853614,接近涨停极端行情,0,1
2025-07-14,002940,昂利康,化学制药,深市主板,38.838756,42.020462,42.020462,38.25029,10948228.0,442943729.82,10.0,9.87,5.9092,2025-07-21,0.2950391644908614,接近涨停极端行情,0,1
2025-07-14,603350,安乃达,电机Ⅱ,沪市主板,35.73792,39.3812024,39.3812024,35.6684296,7019294.0,270435502.37,10.0111,10.37,15.9529,2025-07-21,-0.0168893370305016,接近涨停极端行情,0,1
2025-07-14,603380,易德龙,消费电子,沪市主板,26.4,28.99,28.99,26.35,3947700.0,111461893.0,10.019,10.02,2.4605,2025-07-21,-0.020351845463953,接近涨停极端行情,0,1
2025-07-14,603590,康辰药业,生物制品,沪市主板,45.0,48.3,48.3,45.0,4702367.0,223440751.1,9.9977,7.52,2.9906,2025-07-21,0.2008281573498964,接近涨停极端行情,0,1
2025-07-15,000880,潍柴重机,汽车零部件,深市主板,27.713985,29.5757963,29.5757963,27.429739,31134929.0,1267367480.7,9.9894,7.98,19.1999,2025-07-22,0.1347909658817876,接近涨停极端行情,0,1
2025-07-15,001287,中电港,其他电子Ⅱ,深市主板,18.56,20.26,20.26,18.5,65466599.0,1310020162.56,9.9891,9.55,14.9674,2025-07-22,0.0157946692991113,接近涨停极端行情,0,1
2025-07-16,000513,丽珠集团,化学制药,深市主板,38.63,42.47,42.47,38.63,39267000.0,1616872898.92,9.9974,9.95,6.72,2025-07-23,0.0098893336472805,接近涨停极端行情,0,1
2025-07-16,000880,潍柴重机,汽车零部件,深市主板,31.8924012,32.5319547,32.5319547,30.7696295,11020918.0,496725487.6,9.9952,5.96,6.7962,2025-07-23,0.0192223678462211,接近涨停极端行情,0,1
2025-07-16,001287,中电港,其他电子Ⅱ,深市主板,22.18,22.29,22.29,21.45,61122501.0,1347019842.51,10.0197,4.15,13.9742,2025-07-23,-0.085688649618663,接近涨停极端行情,0,1
2025-07-16,002730,电光科技,专用设备,深市主板,16.33,18.01,18.01,16.33,21953120.0,388965014.2,10.0183,10.26,6.3443,2025-07-23,-0.0049972237645752,接近涨停极端行情,0,1
2025-07-16,605133,嵘泰股份,汽车零部件,沪市主板,30.16,33.18,33.18,30.03,15199966.0,491815674.88,10.0133,10.44,6.3229,2025-07-23,0.0313441832429173,接近涨停极端行情,0,1
2025-07-17,002294,信立泰,化学制药,深市主板,49.6,53.15,53.15,49.5,16764369.0,872198891.5,9.9959,7.55,1.5041,2025-07-24,-0.0686735653809971,接近涨停极端行情,0,1
2025-07-17,002730,电光科技,专用设备,深市主板,18.3,19.81,19.81,18.3,77175872.0,1458012008.54,9.9944,8.38,22.3032,2025-07-24,-0.0913679959616354,接近涨停极端行情,0,1
2025-07-17,002838,道恩股份,塑料,深市主板,19.3987351,21.30664365,21.30664365,19.2988446,15020347.0,310010949.92,10.0052,10.37,3.5709,2025-07-24,0.0768870135958741,接近涨停极端行情,0,1
2025-07-17,603813,*ST原尚,物流,沪市主板,15.25,15.97,15.97,15.21,1516677.0,24124212.69,4.9967,5.0,1.6863,2025-07-24,-0.0012523481527865,接近涨停极端行情,0,1
2025-07-18,002757,南兴股份,专用设备,深市主板,19.85775792,19.85775792,19.85775792,19.41140472,42274912.0,846189599.74,10.0,2.47,14.9882,2025-07-25,-0.0314685314685315,接近涨停极端行情,0,1
2025-07-18,002940,昂利康,化学制药,深市主板,44.873026,49.47104,49.47104,43.247264,16234375.0,763655956.8,10.0022,13.84,8.7623,2025-07-25,0.1610887096774194,接近涨停极端行情,0,1
2025-07-18,603496,恒为科技,计算机设备,沪市主板,25.84,28.34,28.34,25.55,51587250.0,1416030415.48,10.0155,10.83,16.1105,2025-07-25,0.0568101623147494,接近涨停极端行情,0,1
2025-07-21,000935,四川双马,多元金融,深市主板,19.6,20.38,20.38,19.55,31479547.0,630990684.03,9.9838,4.48,4.1234,2025-07-28,-0.0309126594700686,接近涨停极端行情,0,1
2025-07-21,002827,高争民爆,化学制品,深市主板,42.36624615,42.36624615,42.36624615,42.36624615,2960850.0,125688082.5,10.0026,0.0,1.0728,2025-07-28,0.1616018845700824,接近涨停极端行情,0,1
2025-07-21,002940,昂利康,化学制药,深市主板,49.47104,54.418144,54.418144,49.47104,14912887.0,785732393.34,10.0,10.0,8.049,2025-07-28,0.1009897360703813,接近涨停极端行情,0,1
2025-07-21,603280,南方路机,工程机械,沪市主板,26.99,28.72,28.72,26.7,13342274.0,370118123.5,9.9962,7.74,47.7505,2025-07-28,0.4352367688022285,接近涨停极端行情,0,1
2025-07-22,002827,高争民爆,化学制品,深市主板,46.6078609,46.6078609,46.6078609,46.6078609,385450.0,18000515.0,10.0118,0.0,0.1397,2025-07-29,0.147323340471092,接近涨停极端行情,0,1
2025-07-22,601606,长城军工,地面兵装Ⅱ,沪市主板,29.0,32.19,32.19,28.88,151330284.0,4768038005.38,10.0137,11.31,20.8954,2025-07-29,-0.0484622553588069,接近涨停极端行情,0,1
2025-07-22,603280,南方路机,工程机械,沪市主板,30.08,31.59,31.59,29.53,9165326.0,281476050.73,9.993,7.17,32.8016,2025-07-29,0.4352643241532132,接近涨停极端行情,0,1
2025-07-23,001277,速达股份,专用设备,深市主板,42.44,46.2,46.2,41.21,5690336.0,246622248.28,10.0,11.88,29.9491,2025-07-30,0.0060606060606058,接近涨停极端行情,0,1
2025-07-23,002827,高争民爆,化学制品,深市主板,51.26864699,51.26864699,51.26864699,51.26864699,857850.0,44067754.5,10.0,0.0,0.3108,2025-07-30,0.0241386022970606,接近涨停极端行情,0,1
2025-07-23,003023,彩虹集团,小家电,深市主板,21.77,22.65,22.65,21.34,6352994.0,140546810.7,10.0049,6.36,6.0463,2025-07-30,0.2437086092715232,接近涨停极端行情,0,1
2025-07-23,603280,南方路机,工程机械,沪市主板,34.34,34.75,34.75,33.33,18095181.0,622766782.38,10.0032,4.5,64.7606,2025-07-30,0.4351079136690647,接近涨停极端行情,0,1
2025-07-24,000762,西藏矿业,能源金属,深市主板,21.79,24.04,24.04,21.66,59170444.0,1376409624.39,10.0229,10.89,11.3614,2025-07-31,-0.0944259567387687,接近涨停极端行情,0,1
2025-07-24,002827,高争民爆,化学制品,深市主板,54.97132716,56.39850577,56.39850577,52.895431,59990098.0,3326935986.01,10.0058,6.83,21.7356,2025-07-31,-0.1095381348433904,接近涨停极端行情,0,1
2025-07-24,003023,彩虹集团,小家电,深市主板,24.92,24.92,24.92,24.92,2237658.0,55762437.36,10.0221,0.0,2.1296,2025-07-31,0.017255216693419,接近涨停极端行情,0,1
2025-07-24,600114,东睦股份,通用设备,沪市主板,21.61,22.89,22.89,21.61,29345343.0,667164295.95,9.9952,6.15,4.7609,2025-07-31,0.0480559196155525,接近涨停极端行情,0,1
2025-07-24,603280,南方路机,工程机械,沪市主板,34.75,38.23,38.23,34.75,8339352.0,310545299.77,10.0144,10.01,29.8456,2025-07-31,0.4349986921266022,接近涨停极端行情,0,1
2025-07-25,002940,昂利康,化学制药,深市主板,62.8362,57.440266,68.62112,57.440266,20859872.0,1337482553.94,-10.0016,17.52,11.2588,2025-08-01,0.09255079006772,接近跌停极端行情,0,1
2025-07-25,003023,彩虹集团,小家电,深市主板,27.41,27.41,27.41,26.0,26012418.0,706294677.58,9.992,5.66,24.7567,2025-08-01,-0.0572783655600146,接近涨停极端行情,0,1
